lon,lat
310.286,-39.7506
310.296,-35.8998
310.313,-40.5574
310.341,-32.397
310.356,-40.6396
310.359,-31.9525
310.369,-40.738
310.383,-41.0402
310.406,-41.2764
310.407,-31.9011
310.414,-36.0651
310.433,-39.9494
310.448,-31.7995
310.459,-35.2555
310.468,-39.6329
310.481,-32.0548
310.523,-32.3708
310.539,-35.742
310.547,-35.8417
310.56,-36.0023
310.64,-33.0761
310.693,-32.572
310.702,-35.3328
310.703,-35.816
310.718,-31.586
310.75,-31.9409
310.752,-35.9232
310.752,-32.5507
310.762,-31.9208
310.765,-35.8249
310.768,-39.5108
310.786,-32.2788
310.837,-32.0078
310.873,-31.6689
310.883,-32.5962
310.894,-35.6726
310.903,-31.9523
310.918,-35.357
310.919,-39.5022
310.947,-35.6785
310.962,-35.8234
310.962,-32.3209
310.977,-39.9646
310.985,-31.5191
311.021,-31.5636
311.072,-32.1165
311.091,-31.6079
311.093,-31.8203
311.109,-35.694
311.126,-35.5076
311.126,-32.1291
311.154,-31.2941
311.186,-31.5235
311.19,-31.0874
311.208,-31.8539
311.208,-31.5721
311.247,-32.0812
311.25,-39.7928
311.279,-31.2279
311.293,-31.1079
311.312,-31.8319
311.319,-40.1206
311.349,-40.0725
311.37,-31.0278
311.374,-30.9551
311.379,-31.7353
311.387,-31.0987
311.404,-31.5887
311.438,-31.3307
311.561,-31.9862
311.564,-30.5244
311.603,-39.6322
311.662,-39.8312
311.678,-30.747
311.741,-39.7163
311.747,-31.5015
311.762,-31.0566
311.762,-30.2103
311.809,-30.1077
311.822,-31.5202
311.844,-30.5162
311.965,-29.847
311.997,-31.5128
312.002,-39.2759
312.007,-30.2648
312.013,-39.4793
312.069,-39.2346
312.081,-39.0555
312.135,-39.4638
312.196,-39.4843
312.222,-39.9682
312.322,-30.8882
312.367,-29.6435
312.387,-29.4335
312.506,-29.8643
312.535,-29.0394
312.552,-29.1603
312.557,-30.3511
312.582,-29.4339
312.585,-30.1263
312.649,-30.4577
312.654,-30.4117
312.661,-29.1564
312.69,-28.5287
312.706,-29.8405
312.712,-29.2573
312.744,-39.4332
312.745,-29.4548
312.745,-27.9386
312.784,-39.3976
312.804,-29.8464
312.817,-28.5219
312.819,-39.4422
312.826,-29.1471
312.849,-29.8179
312.904,-29.3795
312.941,-39.3779
312.977,-29.6549
313.03,-38.7851
313.071,-28.8507
313.095,-29.6694
313.119,-29.5052
313.137,-27.7557
313.17,-39.2059
313.406,-26.4091
313.416,-27.7502
313.431,-27.4441
313.455,-39.1398
313.507,-39.3134
313.524,-26.3096
313.532,-26.0402
313.539,-39.6068
313.585,-26.4268
313.626,-26.8298
313.651,-27.5453
313.663,-39.168
313.679,-26.6347
313.693,-27.4356
313.71,-27.27
313.713,-26.4158
313.722,-27.4045
313.725,-27.146
313.78,-39.2171
313.792,-26.2267
313.828,-38.9232
313.837,-39.4152
313.841,-26.3111
313.896,-26.4718
313.905,-26.8222
313.918,-39.8424
313.932,-26.4555
313.934,-26.6292
313.941,-26.6584
313.979,-26.5569
313.994,-26.9907
314.007,-38.8757
314.009,-39.4878
314.083,-26.8722
314.137,-26.0747
314.165,-26.2096
314.173,-39.5304
314.188,-38.9899
314.19,-25.9946
314.199,-40.0251
314.206,-26.4798
314.221,-26.1954
314.251,-39.1817
314.293,-26.5919
314.295,-26.6865
314.306,-25.9411
314.357,-26.4645
314.375,-39.8852
314.416,-26.5308
314.442,-26.4242
314.446,-26.726
314.447,-26.5909
314.458,-26.2182
314.515,-39.8863
314.521,-39.6678
314.534,-39.5372
314.674,-39.647
314.69,-25.5728
314.697,-39.0669
314.755,-38.7531
314.923,-25.2511
314.935,-25.7511
315.021,-39.7451
315.027,-39.9197
315.033,-25.5462
315.133,-25.9742
315.213,-38.9081
315.245,-38.8249
315.268,-39.7376
315.335,-25.7929
315.34,-40.1559
315.421,-40.1366
315.457,-25.3034
315.496,-25.6743
315.523,-39.1123
315.542,-39.844
315.6,-39.0111
315.618,-25.0438
315.626,-39.3625
315.659,-40.1362
315.661,-24.2603
315.698,-38.8759
315.793,-38.9747
315.811,-39.5096
315.833,-24.9822
315.87,-38.8991
315.963,-38.7683
316.065,-24.2829
316.081,-39.1333
316.104,-38.7683
316.123,-39.126
316.162,-24.5458
316.164,-24.0513
316.171,-24.1745
316.193,-24.1299
316.241,-38.3203
316.246,-39.1137
316.278,-39.0361
316.305,-39.1828
316.322,-24.8468
316.345,-24.7942
316.393,-24.7212
316.434,-24.9643
316.465,-24.4647
316.505,-38.6936
316.581,-38.7426
316.613,-38.8316
316.683,-38.7378
316.717,-24.5671
316.8,-24.6258
316.808,-38.5071
316.809,-24.7454
316.872,-38.7446
316.88,-38.6122
316.91,-24.5954
316.922,-24.513
316.947,-38.4096
317.019,-24.3885
317.124,-24.5576
317.144,-24.6141
317.149,-24.5239
317.18,-24.3133
317.196,-24.543
317.201,-24.3886
317.229,-24.3085
317.252,-24.3551
317.256,-24.4202
317.264,-24.459
317.323,-24.6028
317.351,-24.3877
317.372,-24.3939
317.399,-24.6139
317.407,-24.3969
317.42,-24.435
317.451,-24.2506
317.456,-24.631
317.505,-24.4528
317.608,-24.2715
317.627,-24.4821
317.645,-24.9667
317.665,-24.676
317.685,-24.2921
317.69,-24.6291
317.693,-24.3575
317.75,-24.5726
317.775,-24.201
317.841,-24.0172
317.858,-24.2823
317.863,-24.5967
317.87,-24.01
317.886,-24.558
317.907,-24.6793
317.937,-24.6233
317.938,-24.6233
317.967,-24.0117
318.021,-23.9051
318.089,-24.5395
318.106,-24.0149
318.112,-24.4146
318.119,-24.3636
318.468,-24.2964
318.717,-24.4506
318.759,-24.1348
318.812,-23.9587
318.817,-24.1228
318.82,-23.1736
318.868,-23.0849
318.958,-23.963
319.385,-23.5282
319.394,-23.1996
319.414,-22.8196
319.427,-22.5723
319.853,-22.6386
319.882,-22.8329
319.904,-22.4799
319.931,-22.6217
319.932,-22.7657
319.944,-23.2
320.008,-21.981
320.222,-22.527
320.223,-22.6585
320.573,-40.9825
321.012,-20.8693
321.435,-20.9546
322.015,-19.0827
324.342,-43.011
324.374,-43.0235
324.514,-43.1859
324.592,-42.7976
324.636,-43.4475
324.641,-42.7684
324.642,-38.4659
324.714,-42.9026
324.718,-43.3746
324.769,-43.3167
324.788,-38.647
324.79,-43.1625
324.942,-42.7069
325.021,-42.6887
325.031,-43.4434
325.088,-43.2254
325.091,-38.6628
325.142,-43.644
325.182,-38.7777
325.185,-42.9855
325.216,-39.1333
325.253,-39.7393
325.29,-39.3289
325.298,-38.8776
325.312,-38.8526
325.336,-38.4145
325.363,-43.5536
325.393,-43.178
325.403,-42.8955
325.417,-39.257
325.436,-43.4214
325.474,-39.7145
325.476,-42.5363
325.491,-38.7773
325.492,-43.1809
325.553,-39.1818
325.564,-40.2006
325.569,-43.059
325.574,-38.8003
325.579,-39.2686
325.61,-39.0059
325.653,-40.2402
325.67,-42.6833
325.734,-40.2231
325.75,-42.9052
325.789,-39.1563
325.796,-43.3376
325.84,-42.3718
325.845,-39.3025
325.85,-43.3633
325.864,-39.7136
325.945,-43.4764
325.953,-39.7046
325.957,-39.2564
325.958,-42.3963
326.008,-42.4916
326.019,-40.4545
326.063,-39.7212
326.07,-39.3975
326.111,-42.4341
326.165,-42.3438
326.194,-40.2465
326.223,-40.269
326.508,-39.9532
326.537,-39.8249
326.545,-40.0907
326.698,-40.0074
326.728,-40.1307
326.788,-40.1862
326.872,-40.2682
326.879,-40.4871
326.956,-40.6426
327.19,-40.6152
327.231,-40.403
327.348,-40.3356
327.349,-40.6277
327.363,-43.5594
327.368,-40.2829
327.438,-40.2955
327.465,-43.7035
327.549,-43.293
327.671,-40.7281
327.73,-42.8742
327.78,-44.3905
327.793,-43.032
327.801,-44.3889
327.817,-44.176
327.826,-43.1817
327.858,-42.939
327.868,-44.0773
327.872,-44.7492
327.877,-44.2217
327.907,-42.9186
327.939,-43.1462
327.952,-43.8838
327.957,-42.8775
328.044,-44.5676
328.053,-44.963
328.082,-44.3752
328.129,-43.4142
328.136,-44.2898
328.137,-44.0446
328.166,-44.8093
328.18,-43.8177
328.19,-44.0803
328.205,-43.8068
328.286,-44.5502
328.301,-43.7849
328.306,-44.5832
328.314,-44.9336
328.391,-44.7673
328.439,-44.7125
328.441,-43.896
328.461,-44.8183
328.626,-44.369
328.673,-44.8892
328.682,-43.9675
328.706,-44.9362
328.707,-44.5562
328.739,-44.9413
329.76,-43.5447
329.773,-43.372
329.955,-43.3749
331.549,-43.8634
331.632,-43.7479
331.634,-43.8476
331.696,-43.8443
331.701,-43.5245
331.992,-43.6247
332.101,-43.5403
332.134,-43.6333
332.151,-43.7925
332.174,-44.0287
332.204,-43.5874
332.333,-43.8923
332.513,-43.7796
332.52,-43.7059
332.538,-44.1584
332.573,-44.2841
332.58,-43.7506
332.676,-44.1759
332.696,-44.4683
332.767,-44.7148
332.78,-44.1901
332.812,-44.4332
332.836,-43.8658
332.841,-44.912
332.888,-44.6453
332.982,-44.1179
333.012,-44.6116
333.137,-44.2351
333.497,-44.6174
333.629,-44.8571
333.72,-44.552
333.729,-44.5011
333.83,-44.9254
333.839,-44.8899
