lon,lat
24.4729,-38.3522
24.4742,-38.1164
24.4936,-38.0466
24.4945,-38.3197
24.495,-38.5228
24.5034,-34.8184
24.5264,-39.0697
24.5349,-35.5358
24.5529,-37.7671
24.5539,-38.6969
24.5632,-35.1271
24.5719,-35.1473
24.6006,-35.0687
24.6329,-38.2275
24.6392,-38.7667
24.642,-34.8532
24.6424,-35.119
24.6437,-34.8485
24.6486,-35.4489
24.6495,-35.1733
24.6593,-35.3016
24.665,-38.9613
24.6725,-35.5031
24.6758,-38.6218
24.7184,-38.8234
24.763,-38.7286
24.7979,-35.3337
24.8073,-38.6965
24.8123,-35.1672
24.8177,-35.1772
24.8326,-35.2656
24.8653,-34.7055
24.8765,-35.193
24.8938,-35.2129
24.9015,-34.799
24.9124,-35.3863
24.9186,-35.2468
24.9264,-35.2111
24.9307,-34.8189
24.9516,-37.9629
24.9838,-34.7165
24.9951,-35.3627
25.0315,-37.3341
25.036,-38.9932
25.0362,-34.9031
25.0384,-35.0705
25.0409,-37.8763
25.0433,-38.147
25.0585,-38.1077
25.0685,-38.124
25.0916,-34.8161
25.1006,-38.324
25.1263,-35.1677
25.1279,-34.8631
25.1817,-34.9329
25.1938,-37.7759
25.1943,-37.5113
25.2012,-34.8937
25.2039,-35.0968
25.2147,-35.9546
25.2607,-34.8298
25.2641,-38.1333
25.2704,-34.7543
25.2728,-38.3818
25.2807,-35.3153
25.3085,-37.6233
25.3198,-37.4548
25.3258,-37.4404
25.3451,-38.6185
25.3469,-36.6161
25.3501,-35.0694
25.3578,-35.0544
25.3588,-35.0535
25.3609,-35.6799
25.3671,-38.3256
25.375,-37.8168
25.3763,-35.2768
25.3955,-37.0832
25.4017,-38.4056
25.4382,-34.8948
25.4405,-34.9735
25.4452,-37.733
25.4482,-34.9548
25.4657,-37.0733
25.4675,-34.9288
25.4786,-37.3837
25.4969,-35.1561
25.504,-34.7976
25.5077,-34.8342
25.5109,-37.7375
25.5137,-38.4222
25.5145,-35.2949
25.5254,-37.2591
25.5256,-37.1127
25.5683,-37.6416
25.575,-36.7228
25.6136,-37.4471
25.6191,-34.9189
25.6698,-34.7675
25.6831,-37.7147
25.7087,-38.1389
25.7219,-34.9587
25.728,-36.7373
25.7447,-36.5854
25.7489,-37.3033
25.7556,-37.3965
25.7882,-34.714
25.7955,-36.6578
25.8014,-36.9812
25.8048,-37.1894
25.8157,-34.7157
25.8269,-34.9685
25.8345,-34.5997
25.8707,-38.037
25.872,-37.8205
25.9526,-34.5141
25.9929,-34.7028
25.9949,-38.0455
25.9989,-36.9798
26.0116,-34.8154
26.03,-34.708
26.0312,-34.7579
26.0327,-37.9329
26.0329,-37.6485
26.0342,-35.4186
26.0624,-37.3444
26.0687,-34.8457
26.0983,-38.2233
26.1149,-34.6863
26.1161,-34.5501
26.1341,-37.4166
26.1382,-35.0742
26.1387,-37.7496
26.1497,-34.919
26.1615,-36.7441
26.1874,-35.1683
26.1876,-37.2407
26.1987,-34.8838
26.2083,-37.7313
26.2088,-36.5854
26.219,-34.5555
26.2342,-35.393
26.2388,-34.7226
26.2466,-34.9332
26.2727,-38.0456
26.2835,-35.2164
26.3066,-34.8768
26.3103,-37.8802
26.3306,-36.5005
26.3409,-34.7048
26.4152,-34.5206
26.4304,-34.5495
26.4925,-37.1626
26.494,-37.4901
26.569,-37.5991
26.6006,-36.9784
26.6249,-36.5002
26.6816,-37.1944
26.7299,-37.4228
26.7528,-37.8182
26.7685,-36.5539
26.7857,-36.5332
26.8341,-34.7752
26.8446,-37.1996
26.8674,-37.8513
26.8735,-37.4587
26.8803,-34.3811
26.9698,-35.0586
26.9735,-37.1679
26.9814,-34.8241
26.9862,-36.7076
27.0115,-36.933
27.0212,-37.8335
27.0224,-34.6607
27.0301,-38.0061
27.0555,-34.3921
27.0878,-37.6717
27.1027,-37.6923
27.2213,-38.1612
27.2586,-38.6862
27.2773,-37.1587
27.2848,-36.7058
27.2897,-38.3763
27.4069,-38.1785
27.4389,-37.695
27.4637,-38.6356
27.4945,-38.5333
27.5033,-36.6886
27.5615,-34.3227
27.5795,-37.9572
27.5796,-36.9423
27.5827,-38.563
27.6033,-38.4139
27.6052,-34.1627
27.6127,-38.5062
27.7432,-37.7404
27.7504,-37.2263
27.7645,-38.1253
27.7831,-37.2308
27.7878,-38.8621
27.801,-38.3323
27.8219,-38.6096
27.8312,-38.2112
27.8724,-39.4108
27.9471,-37.7086
27.9615,-38.1072
27.9911,-37.4208
28.0079,-38.1562
28.0086,-37.0797
28.0314,-38.0334
28.0349,-33.8904
28.0503,-36.8008
28.0666,-39.5594
28.0726,-37.9597
28.086,-38.5187
28.1083,-38.1958
28.1189,-37.6756
28.1209,-38.0124
28.1244,-38.9918
28.1265,-39.1347
28.1518,-39.2876
28.1956,-38.5143
28.2163,-36.9074
28.2223,-39.1224
28.2284,-37.0192
28.244,-38.1877
28.321,-33.7934
28.328,-37.889
28.3461,-39.9867
28.3788,-37.5971
28.4109,-37.1275
28.4218,-37.9649
28.4468,-39.1762
28.4666,-37.5216
28.4831,-38.7862
28.4906,-38.1014
28.5041,-38.579
28.5046,-37.8488
28.5077,-37.6754
28.5693,-39.0824
28.5853,-39.1266
28.6177,-34.0438
28.6586,-37.4771
28.6601,-33.4575
28.6715,-37.4816
28.681,-38.2551
28.7003,-39.7739
28.7008,-40.0126
28.7377,-38.0707
28.7403,-38.3047
28.7495,-38.7672
28.7678,-39.3152
28.7699,-39.5209
28.7933,-39.0587
28.8223,-38.9346
28.8719,-39.0405
28.8874,-39.1784
28.8918,-38.2372
28.9101,-38.8577
28.9363,-38.9036
28.9574,-37.8458
28.9599,-39.5104
28.9897,-38.5771
28.9946,-39.2066
29.0272,-39.4175
29.0663,-39.2145
29.079,-33.6554
29.1006,-38.3217
29.1696,-38.3337
29.1782,-39.137
29.274,-40.3268
29.2979,-39.7813
29.3217,-40.2774
29.3599,-40.0986
29.427,-39.9475
29.5889,-40.7108
29.6205,-39.8036
29.6673,-40.0781
29.6677,-39.6085
29.6707,-40.6452
29.8013,-40.2749
29.8188,-39.8988
29.8303,-40.3465
29.869,-32.289
29.8755,-40.2729
30.1214,-40.1743
30.1346,-40.5421
30.1504,-40.2425
30.2633,-32.3287
30.3462,-39.0859
30.3809,-32.0096
30.4141,-32.6232
30.4263,-31.7592
30.5958,-40.6224
30.6098,-32.3545
30.6099,-40.2111
30.6504,-39.9443
30.6886,-40.6857
30.7841,-37.7655
30.8455,-40.0882
30.9006,-40.3491
30.9623,-31.7985
31.0215,-39.7796
31.0297,-38.2016
31.0475,-37.8342
31.1019,-37.2719
31.178,-40.191
31.1814,-37.5927
31.2595,-39.5219
31.2929,-39.91
31.2951,-39.6897
31.297,-36.9361
31.3263,-39.2515
31.3674,-37.0641
