lon,lat
318.044,46.3066
318.046,47.8248
318.071,46.6489
318.104,49.3998
318.108,47.8725
318.13,46.6208
318.141,49.4668
318.199,49.2407
318.233,48.3776
318.283,46.7357
318.291,46.5722
318.302,47.7695
318.309,48.2655
318.318,46.4956
318.34,49.057
318.353,46.0563
318.357,48.0724
318.358,49.4351
318.397,46.5716
318.398,48.0028
318.399,46.5513
318.418,49.0106
318.421,48.6993
318.454,48.6223
318.479,47.5581
318.488,45.8721
318.492,46.622
318.492,47.6756
318.534,45.9653
318.554,47.6808
318.562,46.1576
318.603,46.644
318.604,49.3394
318.62,49.7395
318.657,46.2772
318.669,49.6905
318.679,49.5077
318.691,46.7212
318.716,49.3049
318.718,45.9154
318.725,49.4364
318.739,49.2233
318.748,47.8355
318.798,45.9726
318.806,47.5871
318.81,45.8072
318.831,47.6063
318.866,46.5244
318.876,47.8623
318.908,46.7883
318.922,47.0662
318.924,47.388
318.941,47.5205
318.943,47.4879
318.944,47.3795
319.001,46.5923
319.026,47.1257
319.116,46.7444
319.142,47.1701
319.149,46.7305
319.153,47.1963
319.161,46.5096
319.189,46.5573
319.199,46.0743
319.203,46.4935
319.227,47.4959
319.239,46.6339
319.245,46.8606
319.276,46.7378
319.282,46.4952
319.308,46.8583
319.309,46.8344
319.323,47.4103
319.356,47.2641
319.381,47.3897
319.407,46.7658
319.419,46.9191
319.459,46.4158
319.555,46.6902
319.557,47.3129
319.578,47.3527
319.584,47.4381
319.591,46.8867
319.615,46.7183
319.617,46.4514
319.629,47.0615
319.647,47.1551
319.74,47.4162
319.8,47.103
319.848,46.5478
319.871,47.2362
319.889,47.2401
319.902,46.9427
319.918,46.9416
319.931,47.0509
319.981,46.7352
